candidate_id,source_run_id,profile,term,model,formula_source,input_summary,classical_bits,quantum_bits,proven_or_conjectural,multi_target_count,binding,notes,artifact_path,artifact_sha256
C00/v03-baseline,v03-fixed-14,run:v03-fixed-14;artifact:research/runs/v03-fixed-14.json;sha256:3c17054a32a2f30af359d5068f7a32a233d62b59cb4de79e276d1586bb5ccfac,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-14.json,3c17054a32a2f30af359d5068f7a32a233d62b59cb4de79e276d1586bb5ccfac
C00/v03-baseline,v03-fixed-14,run:v03-fixed-14;artifact:research/runs/v03-fixed-14.json;sha256:3c17054a32a2f30af359d5068f7a32a233d62b59cb4de79e276d1586bb5ccfac,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-14.json,3c17054a32a2f30af359d5068f7a32a233d62b59cb4de79e276d1586bb5ccfac
C00/v03-baseline,v03-fixed-14,run:v03-fixed-14;artifact:research/runs/v03-fixed-14.json;sha256:3c17054a32a2f30af359d5068f7a32a233d62b59cb4de79e276d1586bb5ccfac,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-14.json,3c17054a32a2f30af359d5068f7a32a233d62b59cb4de79e276d1586bb5ccfac
C00/v03-baseline,v03-fixed-15,run:v03-fixed-15;artifact:research/runs/v03-fixed-15.json;sha256:a6c582e990d45c179104ce5f06a303f4fcdba7db244d72abb3975b957977a399,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-15.json,a6c582e990d45c179104ce5f06a303f4fcdba7db244d72abb3975b957977a399
C00/v03-baseline,v03-fixed-15,run:v03-fixed-15;artifact:research/runs/v03-fixed-15.json;sha256:a6c582e990d45c179104ce5f06a303f4fcdba7db244d72abb3975b957977a399,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-15.json,a6c582e990d45c179104ce5f06a303f4fcdba7db244d72abb3975b957977a399
C00/v03-baseline,v03-fixed-15,run:v03-fixed-15;artifact:research/runs/v03-fixed-15.json;sha256:a6c582e990d45c179104ce5f06a303f4fcdba7db244d72abb3975b957977a399,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-15.json,a6c582e990d45c179104ce5f06a303f4fcdba7db244d72abb3975b957977a399
C00/v03-baseline,v03-fixed-16,run:v03-fixed-16;artifact:research/runs/v03-fixed-16.json;sha256:446c8ec9176e4a39c026ce3980898fb8dd6e37911d3c5f650619f43be648cab0,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-16.json,446c8ec9176e4a39c026ce3980898fb8dd6e37911d3c5f650619f43be648cab0
C00/v03-baseline,v03-fixed-16,run:v03-fixed-16;artifact:research/runs/v03-fixed-16.json;sha256:446c8ec9176e4a39c026ce3980898fb8dd6e37911d3c5f650619f43be648cab0,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-16.json,446c8ec9176e4a39c026ce3980898fb8dd6e37911d3c5f650619f43be648cab0
C00/v03-baseline,v03-fixed-16,run:v03-fixed-16;artifact:research/runs/v03-fixed-16.json;sha256:446c8ec9176e4a39c026ce3980898fb8dd6e37911d3c5f650619f43be648cab0,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-16.json,446c8ec9176e4a39c026ce3980898fb8dd6e37911d3c5f650619f43be648cab0
C00/v03-baseline,v03-fixed-17,run:v03-fixed-17;artifact:research/runs/v03-fixed-17.json;sha256:c8aa8fdedd27cfd5bee51e60a6b770050b354cb920a467a5a8d247dc339c4c12,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-17.json,c8aa8fdedd27cfd5bee51e60a6b770050b354cb920a467a5a8d247dc339c4c12
C00/v03-baseline,v03-fixed-17,run:v03-fixed-17;artifact:research/runs/v03-fixed-17.json;sha256:c8aa8fdedd27cfd5bee51e60a6b770050b354cb920a467a5a8d247dc339c4c12,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-17.json,c8aa8fdedd27cfd5bee51e60a6b770050b354cb920a467a5a8d247dc339c4c12
C00/v03-baseline,v03-fixed-17,run:v03-fixed-17;artifact:research/runs/v03-fixed-17.json;sha256:c8aa8fdedd27cfd5bee51e60a6b770050b354cb920a467a5a8d247dc339c4c12,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-17.json,c8aa8fdedd27cfd5bee51e60a6b770050b354cb920a467a5a8d247dc339c4c12
C00/v03-baseline,v03-fixed-18,run:v03-fixed-18;artifact:research/runs/v03-fixed-18.json;sha256:81f0619a0715f8ff5d023aeb01b573e9cc0ff88af2a1108fb1d8cfbfcef2678d,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-18.json,81f0619a0715f8ff5d023aeb01b573e9cc0ff88af2a1108fb1d8cfbfcef2678d
C00/v03-baseline,v03-fixed-18,run:v03-fixed-18;artifact:research/runs/v03-fixed-18.json;sha256:81f0619a0715f8ff5d023aeb01b573e9cc0ff88af2a1108fb1d8cfbfcef2678d,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-18.json,81f0619a0715f8ff5d023aeb01b573e9cc0ff88af2a1108fb1d8cfbfcef2678d
C00/v03-baseline,v03-fixed-18,run:v03-fixed-18;artifact:research/runs/v03-fixed-18.json;sha256:81f0619a0715f8ff5d023aeb01b573e9cc0ff88af2a1108fb1d8cfbfcef2678d,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-18.json,81f0619a0715f8ff5d023aeb01b573e9cc0ff88af2a1108fb1d8cfbfcef2678d
C00/v03-baseline,v03-fixed-19,run:v03-fixed-19;artifact:research/runs/v03-fixed-19.json;sha256:4e499046a5bc835d6cb1e1ea10063b1a44e32a17c9e715c38df28f8c95bb81ea,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-19.json,4e499046a5bc835d6cb1e1ea10063b1a44e32a17c9e715c38df28f8c95bb81ea
C00/v03-baseline,v03-fixed-19,run:v03-fixed-19;artifact:research/runs/v03-fixed-19.json;sha256:4e499046a5bc835d6cb1e1ea10063b1a44e32a17c9e715c38df28f8c95bb81ea,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-19.json,4e499046a5bc835d6cb1e1ea10063b1a44e32a17c9e715c38df28f8c95bb81ea
C00/v03-baseline,v03-fixed-19,run:v03-fixed-19;artifact:research/runs/v03-fixed-19.json;sha256:4e499046a5bc835d6cb1e1ea10063b1a44e32a17c9e715c38df28f8c95bb81ea,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-19.json,4e499046a5bc835d6cb1e1ea10063b1a44e32a17c9e715c38df28f8c95bb81ea
C00/v03-baseline,v03-fixed-20,run:v03-fixed-20;artifact:research/runs/v03-fixed-20.json;sha256:615681087057045e9919adf727af3f50ba9271be8b19e26571238484f0781962,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-20.json,615681087057045e9919adf727af3f50ba9271be8b19e26571238484f0781962
C00/v03-baseline,v03-fixed-20,run:v03-fixed-20;artifact:research/runs/v03-fixed-20.json;sha256:615681087057045e9919adf727af3f50ba9271be8b19e26571238484f0781962,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-20.json,615681087057045e9919adf727af3f50ba9271be8b19e26571238484f0781962
C00/v03-baseline,v03-fixed-20,run:v03-fixed-20;artifact:research/runs/v03-fixed-20.json;sha256:615681087057045e9919adf727af3f50ba9271be8b19e26571238484f0781962,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-20.json,615681087057045e9919adf727af3f50ba9271be8b19e26571238484f0781962
C00/v03-baseline,v03-fixed-21,run:v03-fixed-21;artifact:research/runs/v03-fixed-21.json;sha256:bf6f4be9f795cbaac0d0a73de4093b185c273fbc77cc01ded35517630794d7d9,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-21.json,bf6f4be9f795cbaac0d0a73de4093b185c273fbc77cc01ded35517630794d7d9
C00/v03-baseline,v03-fixed-21,run:v03-fixed-21;artifact:research/runs/v03-fixed-21.json;sha256:bf6f4be9f795cbaac0d0a73de4093b185c273fbc77cc01ded35517630794d7d9,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-21.json,bf6f4be9f795cbaac0d0a73de4093b185c273fbc77cc01ded35517630794d7d9
C00/v03-baseline,v03-fixed-21,run:v03-fixed-21;artifact:research/runs/v03-fixed-21.json;sha256:bf6f4be9f795cbaac0d0a73de4093b185c273fbc77cc01ded35517630794d7d9,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-21.json,bf6f4be9f795cbaac0d0a73de4093b185c273fbc77cc01ded35517630794d7d9
C00/v03-baseline,v03-fixed-22,run:v03-fixed-22;artifact:research/runs/v03-fixed-22.json;sha256:8abd6d41b199f0339b8d1027ed03dde18fe15d18e21ad938c3b86c4181836930,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-22.json,8abd6d41b199f0339b8d1027ed03dde18fe15d18e21ad938c3b86c4181836930
C00/v03-baseline,v03-fixed-22,run:v03-fixed-22;artifact:research/runs/v03-fixed-22.json;sha256:8abd6d41b199f0339b8d1027ed03dde18fe15d18e21ad938c3b86c4181836930,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-22.json,8abd6d41b199f0339b8d1027ed03dde18fe15d18e21ad938c3b86c4181836930
C00/v03-baseline,v03-fixed-22,run:v03-fixed-22;artifact:research/runs/v03-fixed-22.json;sha256:8abd6d41b199f0339b8d1027ed03dde18fe15d18e21ad938c3b86c4181836930,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-22.json,8abd6d41b199f0339b8d1027ed03dde18fe15d18e21ad938c3b86c4181836930
C00/v03-baseline,v03-fixed-23,run:v03-fixed-23;artifact:research/runs/v03-fixed-23.json;sha256:a9eb1e560b931efb8c24b36cbaea5e8d0f57fa6f202fa52dfa913377d31b9441,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-23.json,a9eb1e560b931efb8c24b36cbaea5e8d0f57fa6f202fa52dfa913377d31b9441
C00/v03-baseline,v03-fixed-23,run:v03-fixed-23;artifact:research/runs/v03-fixed-23.json;sha256:a9eb1e560b931efb8c24b36cbaea5e8d0f57fa6f202fa52dfa913377d31b9441,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-23.json,a9eb1e560b931efb8c24b36cbaea5e8d0f57fa6f202fa52dfa913377d31b9441
C00/v03-baseline,v03-fixed-23,run:v03-fixed-23;artifact:research/runs/v03-fixed-23.json;sha256:a9eb1e560b931efb8c24b36cbaea5e8d0f57fa6f202fa52dfa913377d31b9441,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-23.json,a9eb1e560b931efb8c24b36cbaea5e8d0f57fa6f202fa52dfa913377d31b9441
C00/v03-baseline,v03-fixed-24,run:v03-fixed-24;artifact:research/runs/v03-fixed-24.json;sha256:50b3027d9d5172c8e2ba36501c50ac5a5c5b8533585667bb99c0cbec5f970cf1,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-24.json,50b3027d9d5172c8e2ba36501c50ac5a5c5b8533585667bb99c0cbec5f970cf1
C00/v03-baseline,v03-fixed-24,run:v03-fixed-24;artifact:research/runs/v03-fixed-24.json;sha256:50b3027d9d5172c8e2ba36501c50ac5a5c5b8533585667bb99c0cbec5f970cf1,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-24.json,50b3027d9d5172c8e2ba36501c50ac5a5c5b8533585667bb99c0cbec5f970cf1
C00/v03-baseline,v03-fixed-24,run:v03-fixed-24;artifact:research/runs/v03-fixed-24.json;sha256:50b3027d9d5172c8e2ba36501c50ac5a5c5b8533585667bb99c0cbec5f970cf1,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-24.json,50b3027d9d5172c8e2ba36501c50ac5a5c5b8533585667bb99c0cbec5f970cf1
C00/v03-baseline,v03-fixed-25,run:v03-fixed-25;artifact:research/runs/v03-fixed-25.json;sha256:9ac7567410fa760e1c768fd395327dcce8afdeee4e3bb93e89864f708380d697,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-25.json,9ac7567410fa760e1c768fd395327dcce8afdeee4e3bb93e89864f708380d697
C00/v03-baseline,v03-fixed-25,run:v03-fixed-25;artifact:research/runs/v03-fixed-25.json;sha256:9ac7567410fa760e1c768fd395327dcce8afdeee4e3bb93e89864f708380d697,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-25.json,9ac7567410fa760e1c768fd395327dcce8afdeee4e3bb93e89864f708380d697
C00/v03-baseline,v03-fixed-25,run:v03-fixed-25;artifact:research/runs/v03-fixed-25.json;sha256:9ac7567410fa760e1c768fd395327dcce8afdeee4e3bb93e89864f708380d697,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-25.json,9ac7567410fa760e1c768fd395327dcce8afdeee4e3bb93e89864f708380d697
C00/v03-baseline,v03-fixed-26,run:v03-fixed-26;artifact:research/runs/v03-fixed-26.json;sha256:5ac17e51daaed77f9fff05a8f423feff335d3814cc459bffa161b0448eec575e,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-26.json,5ac17e51daaed77f9fff05a8f423feff335d3814cc459bffa161b0448eec575e
